7621,1600 East Vermont Ave.,Anaheim,CA,92805
7622,535 South Walnut St.,Anaheim,CA,92802
7623,1841 South Ninth St.,Anaheim,CA,92802
7624,500 Sunkist St.,Anaheim,CA,92806
7625,890 South Olive St.,Anaheim,CA,92805
7626,1525 West Westmont Dr.,Anaheim,CA,92801
7627,1000 South Harbor Blvd.,Anaheim,CA,92805
7628,2135 South Mountain View Ave.,Anaheim,CA,92802
7629,2000 W Ball Rd,Anaheim,CA,92804
7630,811 West Lincoln Ave.,Anaheim,CA,92805
7631,1500 West Ball Rd.,Anaheim,CA,92802
7632,601 North Brookhurst Ave.,Anaheim,CA,92801
7633,9801 Valley View St.,Cypress,CA,90630
7634,900 South Dale St.,Anaheim,CA,92804
7635,1800 Ball Rd.,Anaheim,CA,92804
7636,7901 Knott Ave.,Buena Park,CA,90620
7637,2200 East Wagner Ave.,Anaheim,CA,92806
7638,8281 Walker St.,La Palma,CA,90623
7639,4351 Orange Ave.,Cypress,CA,90630
7640,1765 West Cerritos Ave.,Anaheim,CA,92804
7641,2450 West Ball Rd.,Anaheim,CA,92804
7642,3715 West Orange Ave.,Anaheim,CA,92804
7643,301 North Gilbert St.,Anaheim,CA,92801
7644,2320 East South St.,Anaheim,CA,92806
7645,1801 East Sycamore St.,Anaheim,CA,92805
7646,8132 Walker St.,La Palma,CA,90623
7647,501 South Western Ave.,Anaheim,CA,92804
7648,5172 Orange Ave.,Cypress,CA,90630
7649,1800 West Ball Rd.,Anaheim,CA,92804
7650,830 South Dale St.,Anaheim,CA,92804
7651,6950 Analy Ave.,Sebastopol,CA,95472
7652,7050 Covey Rd.,Forestville,CA,95436
7653,462 Johnson St.,Sebastopol,CA,95472
7654,7050 Covey Road,Forestville,CA,95436
7655,1471 Ferry St.,Anderson,CA,96007
7656,20083 Olinda Rd.,Anderson,CA,96007
7657,20111 Olinda Rd.,Anderson,CA,96007
7658,5250 West Anderson Dr.,Anderson,CA,96007
7659,3805 Happy Valley Rd.,Cottonwood,CA,96022
7660,2098 North St.,Anderson,CA,96007
7661,12300 Anderson Valley Way,Boonville,CA,95415
7662,18200 Mountain View Rd.,Boonville,CA,95415
7663,22630 Antelope Blvd.,Red Bluff,CA,96080
7664,401 Chestnut Ave.,Red Bluff,CA,96080
7665,29950 Plum Creek Rd.,Paynes Creek,CA,96075
7666,1660 Monroe St.,Red Bluff,CA,96080
7667,44900 North Division St.,Lancaster,CA,93535
7668,415 East Kettering St.,Lancaster,CA,93535
7669,2137 East Avenue R,Palmdale,CA,93550
7670,6040 West Avenue L,Quartz Hill,CA,93536
7671,44701 32nd St. West,Lancaster,CA,93536
7672,228 East Ave. H8,Lancaster,CA,93535
7673,39055 25th St. West,Palmdale,CA,93551
7674,10833 East Avenue R,Littlerock,CA,93543
7675,38801 Clock Tower Plaza Dr.,Palmdale,CA,93550
7676,3200 East Ave. J-8,Lancaster,CA,93535
7677,37423 70th St. East,Palmdale,CA,93552
7678,3041 West Avenue K,Lancaster,CA,93536
7679,6300 West Avenue L,Quartz Hill,CA,93536
7680,4550 Country Hills Dr.,Antioch,CA,94531
7681,700 West 18th St,Antioch,CA,94509
7682,1500 D St.,Antioch,CA,94509
7683,2801 Roosevelt Ln.,Antioch,CA,94509
7684,1413 F St.,Antioch,CA,94509
7685,1310 August Way,Antioch,CA,94509
7686,1708 F St.,Antioch,CA,94509
7687,2304 G St.,Antioch,CA,94509
7688,1711 Mission Dr.,Antioch,CA,94509
7689,1 Spartan Way,Antioch,CA,94509
7690,3410 Longview Rd.,Antioch,CA,94509
7691,4207 Delta Fair Blvd.,Antioch,CA,94509
7692,4730 Sterling Hill Dr.,Antioch,CA,94531
7693,4700 Lone Tree Way,Antioch,CA,94531
7694,4325 Spaulding St.,Antioch,CA,94531
7695,4791 Prewett Ranch Dr.,Antioch,CA,94531
7696,820 West Second St.,Antioch,CA,94509
7697,615 Greystone Dr.,Antioch,CA,94509
7698,4721 Vista Grande Dr.,Antioch,CA,94531
7699,1401 Mount Hamilton Dr.,Antioch,CA,94531
7700,1931 Mokelumne Dr.,Antioch,CA,94531
7701,800 Gary Ave.,Antioch,CA,94509
7702,5150 Live Oak Ave.,Oakley,CA,94561
7703,4900 Sand Creek Rd.,Antioch,CA,94531
7704,4730 Sterling Hills Dr.,Antioch,CA,94531
7705,180 Campus Dr.,Arcadia,CA,91007
7706,422 West Lemon Ave.,Arcadia,CA,91007
7707,700 Camino Grove Ave.,Arcadia,CA,91007
7708,1401 South First Ave.,Arcadia,CA,91006
7709,301 South First Ave.,Arcadia,CA,91006
7710,171 East Sycamore Ave.,Arcadia,CA,91006
7711,10 Virginia Dr.,Arcadia,CA,91006
7712,360 West Duarte Rd.,Arcadia,CA,91007
7713,1000 Hugo Reid Dr.,Arcadia,CA,91007
7714,2601 Longley Way,Arcadia,CA,91007
7715,150 South Third Ave.,Arcadia,CA,91006
7716,1430 Buttermilk Ln.,Arcata,CA,95521
7717,2400 Baldwin St.,Arcata,CA,95521
7718,1720 M St.,Arcata,CA,95521
7719,1300 Murray Rd.,McKinleyville,CA,95519
7720,1720 M St.,Arcata,CA,95521
7721,1300 Murray Rd.,McKinleyville,CA,95519
7722,11755 Ivie Rd.,Herald,CA,95638
7723,20 School St.,Point Arena,CA,95468
7724,14045 Pimo St.,Armona,CA,93202
7725,11075 C St.,Armona,CA,93202
7726,418 West 8th St.,Hanford,CA,93230
7727,341 Haven Dr.,Arvin,CA,93203
7728,300 Franklin St.,Arvin,CA,93203
7729,1501 Hood St.,Arvin,CA,93203
7730,911 El Camino Real Rd.,Arvin,CA,93203
7731,1 High School Hill,Atascadero,CA,93422
7732,6501 Lewis Ave.,Atascadero,CA,93422
7733,9640 Carrisa Hwy.,Santa Margarita,CA,93453
7734,5105 O'Donovan Rd.,Creston,CA,93432
7735,3355 Monterey Rd.,Atascadero,CA,93422
7736,22070 H St.,Santa Margarita,CA,93453
7737,8655 Santa Rosa Rd.,Atascadero,CA,93422
7738,4300 San Benito Rd.,Atascadero,CA,93422
7739,10801 El Camino Real,Atascadero,CA,93422
7740,6100 Olmeda Ave.,Atascadero,CA,93422
7741,8500 San Gabriel Rd.,Atascadero,CA,93422
7742,10801 El Camino Real,Atascadero,CA,93422
7743,2201 Heller St.,Atwater,CA,95301
7744,1020 East Bellevue Rd.,Atwater,CA,95301
7745,1271 West Bellevue Rd.,Atwater,CA,95301
7746,1761 Grove Ave.,Atwater,CA,95301
7747,1753 Fifth St.,Atwater,CA,95301
7748,1434 California St.,Atwater,CA,95301
7749,2266 High St.,Atwater,CA,95301
7750,201 Lake View Dr.,Atwater,CA,95301
7751,1800 Juniper Ave.,Atwater,CA,95301
7752,1020 East Bellevue Rd.,Atwater,CA,95301
7753,661 East Juniper Ave.,Atwater,CA,95301
7754,150 Palm Ave.,Auburn,CA,95603
7755,11400 Lariat Ranch Rd.,Auburn,CA,95603
7756,800 Perkins Way,Auburn,CA,95603
7757,173 Oak St.,Auburn,CA,95603
7758,240 North Cerritos Ave.,Azusa,CA,91702
7759,500 East 10th St.,Azusa,CA,91702
7760,1340 North Enid,Covina,CA,91722
7761,700 West 11th St.,Azusa,CA,91702
7762,550 North Cerritos Ave.,Azusa,CA,91702
7763,945 East Nearfield,Azusa,CA,91702
7764,505 East Renwick Rd.,Azusa,CA,91702
7765,409 West Paramount St.,Azusa,CA,91702
7766,1040 East Gladstone St.,Azusa,CA,91702
7767,700 South Lark Ellen,Azusa,CA,91702
7768,245 West 10th St.,Azusa,CA,91702
7769,72100 School House Ln.,Baker,CA,92309
7770,72100 School House Ln.,Baker,CA,92309
7771,72100 School House Ln.,Baker,CA,92309
7772,525 East Casa Loma Dr.,Bakersfield,CA,93307
7773,2905 Eissler St.,Bakersfield,CA,93306
7774,2551 Sunny Ln.,Bakersfield,CA,93305
7775,3211 Pico Ave.,Bakersfield,CA,93306
7776,1116 Lymric Way,Bakersfield,CA,93309
7777,2901 Eissler St.,Bakersfield,CA,93306
7778,801 Fourth St.,Bakersfield,CA,93304
7779,2400 Benton St.,Bakersfield,CA,93304
7780,2400 Truxtun Ave.,Bakersfield,CA,93301
7781,607 Texas St.,Bakersfield,CA,93307
7782,3201 Pico Ave.,Bakersfield,CA,93306
7783,4110 Garnsey Ln.,Bakersfield,CA,93309
7784,2710 Niles St.,Bakersfield,CA,93306
7785,2301 Park Dr.,Bakersfield,CA,93306
7786,816 Lincoln St.,Bakersfield,CA,93305
7787,1900 Stockton St.,Bakersfield,CA,93305
7788,601 Fourth St.,Bakersfield,CA,93304
7789,2161 Potomac Ave.,Bakersfield,CA,93307
7790,3801 Brave Ave.,Bakersfield,CA,93309
7791,3401 Renegade Ave.,Bakersfield,CA,93306
7792,1015 Noble Ave.,Bakersfield,CA,93305
7793,815 Potomac Ave.,Bakersfield,CA,93307
7794,313 Planz Rd.,Bakersfield,CA,93304
7795,4404 Pioneer Dr.,Bakersfield,CA,93306
7796,1100 Ninth St.,Bakersfield,CA,93304
7797,2324 Verde St.,Bakersfield,CA,93304
7798,3017 Center St.,Bakersfield,CA,93306
7799,6001 Pioneer Dr.,Bakersfield,CA,93306
7800,1101 Noble Ave.,Bakersfield,CA,93305
7801,1000 Ming Ave.,Bakersfield,CA,93307
7802,2201 San Emidio St.,Bakersfield,CA,93304
7803,1201 Williams St.,Bakersfield,CA,93305
7804,2551 Morning Dr.,Bakersfield,CA,93306
7805,4201 Mesa Marin Dr.,Bakersfield,CA,93306
7806,2600 Rose Marie Dr.,Bakersfield,CA,93304
7807,900 Belle Terr.,Bakersfield,CA,93304
7808,2021 M St.,Bakersfield,CA,93301
7809,800 Chico St.,Bakersfield,CA,93305
7810,2901 Center St.,Bakersfield,CA,93306
7811,3800 Jewett Ave.,Bakersfield,CA,93301
7812,5501 Thorner St.,Bakersfield,CA,93306
7813,4115 Vineland Rd.,Bakersfield,CA,93306
7814,9801 Highland Knolls Dr.,Bakersfield,CA,93306
7815,1001 Tenth St.,Bakersfield,CA,93304
7816,1100 Citadel St.,Bakersfield,CA,93307
7817,3900 North Puente Ave.,Baldwin Park,CA,91706
7818,4245 North Merced Ave.,Baldwin Park,CA,91706
7819,14741 Central Ave.,Baldwin Park,CA,91706
7820,14250 East Merced Ave.,Baldwin Park,CA,91706
7821,12820 Bess St.,Baldwin Park,CA,91706
7822,13900 Foster Ave.,Baldwin Park,CA,91706
7823,14600 Cavette Pl.,Baldwin Park,CA,91706
7824,3823 Kenmore Ave.,Baldwin Park,CA,91706
7825,4733 Landis Ave.,Baldwin Park,CA,91706
7826,14321 School St.,Baldwin Park,CA,91706
7827,4600 Bogart Ave.,Baldwin Park,CA,91706
7828,13701 Olive St.,Baldwin Park,CA,91706
7829,3600 North Frazier St.,Baldwin Park,CA,91706
7830,13400 Foster Ave.,Baldwin Park,CA,91706
7831,13350 Tracy St.,Baldwin Park,CA,91706
7832,3609 Vineland Ave.,Baldwin Park,CA,91706
7833,4701 North Walnut St.,Baldwin Park,CA,91706
7834,2425 School St.,Solvang,CA,93463
7835,11818 Gregg St.,Ballico,CA,95303
7836,9921 Crocker St.,Cressey,CA,95312
7837,7549 Oro-Bangor Hwy.,Bangor,CA,95914
7838,100 West Westward,Banning,CA,92220
7839,295 North San Gorgonio Ave.,Banning,CA,92220
7840,1928 West Nicolet St.,Banning,CA,92220
7841,1115 East Hoffer St.,Banning,CA,92220
7842,1151 West Wilson St.,Banning,CA,92220
7843,101 East Nicolet St.,Banning,CA,92220
7844,1151 West Wilson St.,Banning,CA,92220
7845,50575 Carmen Ave.,Cabazon,CA,92230
7846,161 West Willams,Banning,CA,92220
7847,671 North Florida St.,Banning,CA,92220
7848,771 West Williams,Banning,CA,92220
7849,430 South First Ave.,Barstow,CA,92311
7850,1000 Armory Rd.,Barstow,CA,92311
7851,801 Muriel Dr.,Barstow,CA,92311
7852,405 North Second Ave.,Barstow,CA,92311
7853,2020 Monterey,Barstow,CA,92311
7854,400 South Avenue E,Barstow,CA,92311
7855,34374 Ash Rd.,Lenwood,CA,92311
7856,700 Montara Rd.,Barstow,CA,92311
7857,36968 Camarillo Ave.,Barstow,CA,92311
7858,1000 Armory Rd.,Barstow,CA,92311
7859,25757 Agate Rd.,Lenwood,CA,92311
7860,405 North Second Ave.,Barstow,CA,92311
7861,310 Mountain View,Barstow,CA,92311
7862,500 South Avenue G,Barstow,CA,92311
7863,405 North 2nd Ave.,Barstow,CA,92311
7864,43109 Highway 49,Ahwahnee,CA,93601
7865,49495 Road 427,Oakhurst,CA,93644
7866,40094 Indian Springs Rd.,Oakhurst,CA,93644
7867,43109 Hwy. 49,Ahwahnee,CA,93601
7868,755 Ardilla Ave.,La Puente,CA,91746
7869,14135 East Fairgrove Ave.,La Puente,CA,91746
7870,904 Willow Ave.,La Puente,CA,91746
7871,935 Mayland Ave.,La Puente,CA,91746
7872,751 North Vineland Ave.,City Of Industry,CA,91746
7873,1151 North Van Wig Ave.,La Puente,CA,91746
7874,13855 Don Julian Rd.,La Puente,CA,91746
7875,155 Oriente St.,Daly City,CA,94014
7876,351 Maple Ln.,Big Bear City,CA,92314
7877,41275 Big Bear Blvd.,Big Bear Lake,CA,92315
7878,40600 Valley of the Falls Dr.,Forest Falls,CA,92339
7879,765 North Stanfield Cutoff,Big Bear Lake,CA,92315
7880,44500 Baldwin Ln.,Big Bear City,CA,92314
7881,351 Maple Ln.,Big Bear City,CA,92314
7882,1001 Roberts Ln.,Bakersfield,CA,93308
7883,1001 Roberts Ln.,Bakersfield,CA,93308
7884,900 Sanford Dr.,Bakersfield,CA,93308
7885,5210 Victor St.,Bakersfield,CA,93308
7886,39139 Cherry Valley Blvd.,Beaumont,CA,92223
7887,200 Cougar Way,Beaumont,CA,92223
7888,751 Palm Ave.,Beaumont,CA,92223
7889,939 East Tenth St.,Beaumont,CA,92223
7890,1040 Claiborne Ave.,Beaumont,CA,92223
7891,38755 Brookside Ave.,Beaumont,CA,92223
7892,1591 Cherry Ave.,Beaumont,CA,92223
7893,1520 East Eighth St.,Beaumont,CA,92223
7894,36611 Champions Dr.,Beaumont,CA,92223
7895,1015 Carnation Ln.,Beaumont,CA,92223
7896,350 West Brookside Ave.,Beaumont,CA,92223
7897,939 East 10th St.,Beaumont,CA,92223
7898,1510 Cougar Way,Beaumont,CA,92223
7899,1020 Poinsettia Cir.,Calimesa,CA,92320
7900,3144 West Westward Ave.,Banning,CA,92220
7901,22661 Old Alturas Rd.,Bella Vista,CA,96008
7902,3223 Primrose Ave.,Santa Rosa,CA,95407
7903,2121 Moraga Dr.,Santa Rosa,CA,95404
7904,2665 Dutton Meadow Ave.,Santa Rosa,CA,95407
7905,1210 East Bellevue Ave.,Santa Rosa,CA,95407
7906,15301 South McNab Ave.,Bellflower,CA,90706
7907,5223 East Bigelow St.,Lakewood,CA,90712
7908,10027 East Rose St.,Bellflower,CA,90706
7909,5900 North Canehill St.,Lakewood,CA,90713
7910,6000 North Woodruff Ave.,Lakewood,CA,90713
7911,14500 South Woodruff Ave.,Bellflower,CA,90706
7912,9351 East Laurel St.,Bellflower,CA,90706
7913,9242 East Laurel St.,Bellflower,CA,90706
7914,9725 East Jefferson St.,Bellflower,CA,90706
7915,16703 South Clark Ave.,Bellflower,CA,90706
7916,14929 Cerritos Ave.,Bellflower,CA,90706
7917,4718 East Michelson St.,Lakewood,CA,90712
7918,15332 South Eucalyptus St.,Bellflower,CA,90706
7919,6144 North Clark Ave.,Lakewood,CA,90712
7920,10039 East Palm St.,Bellflower,CA,90706
7921,22736 Kuien Mill Rd.,Sonora,CA,95370
7922,22736 Kuien Mill Rd.,Sonora,CA,95370
7923,525 Middle Rd.,Belmont,CA,94002
7924,3100 Saint James Rd.,Belmont,CA,94002
7925,500 Biddulph Way,Belmont,CA,94002
7926,2675 Ralston Ave.,Belmont,CA,94002
7927,2525 Buena Vista,Belmont,CA,94002
7928,801 Redwood Shores Pkwy.,Redwood City,CA,94065
7929,225 Shearwater Pkwy.,Redwood City,CA,94065
7930,1101 Military West,Benicia,CA,94510
7931,1100 Southampton Rd.,Benicia,CA,94510
7932,901 Military West,Benicia,CA,94510
7933,351 East J St.,Benicia,CA,94510
7934,2015 East Third St.,Benicia,CA,94510
7935,540 Rose Dr.,Benicia,CA,94510
7936,650 Hastings Dr.,Benicia,CA,94510
7937,426 East K St.,Benicia,CA,94510
7938,2311 Horseshoe Dr.,Santa Rosa,CA,95405
7939,2250 Mesquite Dr.,Santa Rosa,CA,95405
7940,1645 Milvia St.,Berkeley,CA,94709
7941,1980 Allston Way,Berkeley,CA,94704
7942,2800 Forest Ave.,Berkeley,CA,94705
7943,1465 Acton St.,Berkeley,CA,94702
7944,1781 Rose St.,Berkeley,CA,94703
7945,2840 Ellsworth St.,Berkeley,CA,94705
7946,1701 San Pablo Ave.,Berkeley,CA,94702
7947,1731 Prince St.,Berkeley,CA,94703
7948,1222 University Ave.,Berkeley,CA,94702
7949,840 Colusa Ave.,Berkeley,CA,94707
7950,2300 Martin Luther King Jr. Way,Berkeley,CA,94704
7951,920 Allston Way,Berkeley,CA,94710
7952,830 Regal Rd.,Berkeley,CA,94708
7953,2425 Stuart St.,Berkeley,CA,94705
7954,2955 Claremont Ave.,Berkeley,CA,94705
7955,2701 Martin Luther King Jr. Way,Berkeley,CA,94704
7956,2134 Martin Luther King Jr. Way,Berkeley,CA,94704
7957,2701 Martin Luther King Jr Way,Berkeley,CA,94703
7958,1781 Olivetree Dr.,San Jose,CA,95131
7959,2550 Greengate Dr.,San Jose,CA,95132
7960,2095 Warmwood Ln.,San Jose,CA,95132
7961,1855 Majestic Way,San Jose,CA,95132
7962,1970 Morrill Ave.,San Jose,CA,95132
7963,3466 Grossmont Dr.,San Jose,CA,95132
7964,2760 East Trimble Rd.,San Jose,CA,95132
7965,955 Piedmont Rd.,San Jose,CA,95132
7966,1401 Turlock Ln.,San Jose,CA,95132
7967,3155 Kimlee Dr.,San Jose,CA,95132
7968,1100 Summerdale Dr.,San Jose,CA,95132
7969,995 Bard St.,San Jose,CA,95127
7970,1311 Vinci Park Way,San Jose,CA,95131
7971,1376 Piedmont Rd.,San Jose,CA,95132
7972,624 N. Rexford Dr.,Beverly Hills,CA,90210
7973,241 Moreno Dr.,Beverly Hills,CA,90212
7974,200 South Elm Dr.,Beverly Hills,CA,90212
7975,605 North Whittier Dr.,Beverly Hills,CA,90210
7976,624 North Rexford Dr.,Beverly Hills,CA,90210
7977,8701 Charleville Blvd.,Beverly Hills,CA,90211
7978,55190 Point Rd.,Big Creek,CA,93605
7979,269 Big Lagoon Park Rd.,Trinidad,CA,95570
7980,500 South Main St.,Big Pine,CA,93513
7981,500 South Main St.,Big Pine,CA,93513
7982,7405 Highway A-12,Montague,CA,96064
7983,400 Bridge St.,Bieber,CA,96009
7984,90 First St.,Bieber,CA,96009
7985,300 B St.,Biggs,CA,95917
7986,3046 Second St.,Biggs,CA,95917
7987,5236 Church St.,Richvale,CA,95974
7988,45980 Airline Hwy State Highway 25,King City,CA,93930
7989,7752 Ponderosa Way,Shingletown,CA,96088
7990,7946 Ponderosa Way,Shingletown,CA,96088
7991,4701 Volcanoville Rd.,Georgetown,CA,95634
7992,6530 Wentworth Springs Rd.,Georgetown,CA,95634
7993,5101 Garden Valley Rd.,Garden Valley,CA,95633
7994,6540 Wentworth Springs Rd.,Georgetown,CA,95634
7995,860 Cave Valley Rd.,Cool,CA,95614
7996,6620 Wentworth Springs Rd.,Georgetown,CA,95634
7997,19165 Main St.,Woody,CA,93287
7998,4949 Foxen Canyon Rd.,Santa Maria,CA,93454
7999,631 Greenwood Ave.,Blue Lake,CA,95525
8000,13735 Ager-Beswick Rd.,Montague,CA,96064
8001,125 Olema-Bolinas Rd.,Bolinas,CA,94924
8002,2715 West Main St.,Santa Maria,CA,93458
8003,500 West Windsor,Santa Maria,CA,93458
8004,301 East Alvin Ave.,Santa Maria,CA,93454
8005,1890 Sandalwood Dr.,Santa Maria,CA,93455
8006,219 West El Camino,Santa Maria,CA,93458
8007,120 Mary Dr.,Santa Maria,CA,93458
8008,1100 East Fesler St.,Santa Maria,CA,93454
8009,1248 East Dena Way,Santa Maria,CA,93454
8010,410 East Camino Colegio,Santa Maria,CA,93454
8011,1120 West Harding St.,Santa Maria,CA,93458
8012,700 East Vickie Ave.,Santa Maria,CA,93454
8013,601 West Alvin Ave.,Santa Maria,CA,93458
8014,605 East Battles Rd.,Santa Maria,CA,93454
8015,930 West Rancho Verde,Santa Maria,CA,93458
8016,1921 North Carlotti Dr.,Santa Maria,CA,93454
8017,1890 Sandalwood Dr.,Santa Maria,CA,93455
8018,804 West Liberty St.,Santa Maria,CA,93458
8019,930 Hidden Pines Way,Santa Maria,CA,93458
8020,1300 West Sonya Ln.,Santa Maria,CA,93458
8021,1970 South Biscayne St.,Santa Maria,CA,93458
8022,750 Meehan St.,Santa Maria,CA,93454
8023,740 East Allen Ave.,San Dimas,CA,91773
8024,825 North Amelia,San Dimas,CA,91773
8025,3102 D St.,La Verne,CA,91750
8026,121 West Allen Ave.,San Dimas,CA,91773
8027,400 North Walnut Ave.,San Dimas,CA,91773
8028,1314 West Gladstone,San Dimas,CA,91773
8029,1629 Holly Oak St.,La Verne,CA,91773
8030,2715 E St.,La Verne,CA,91750
8031,1550 Baseline Rd.,La Verne,CA,91773
8032,700 South Lone Hill,San Dimas,CA,91773
8033,3490 Ramona Ave.,San Dimas,CA,91773
8034,800 West Covina Blvd.,San Dimas,CA,91773
8035,127 West Allen Ave.,San Dimas,CA,91773
8036,5200 Wheeler Ave.,La Verne,CA,91750
8037,800 West Covina Blvd.,San Dimas,CA,91773
8038,1492 Pine Flat Rd.,Santa Cruz,CA,95060
8039,1315 Palm Canyon Dr.,Borrego Springs,CA,92004
8040,2281 Diegueno Rd.,Borrego Springs,CA,92004
8041,2255 Diegueno Rd.,Borrego Springs,CA,92004
8042,65600 Dixie St.,Bradley,CA,93426
8043,385 D St.,Brawley,CA,92227
8044,615 South Cesar Chavez St.,Brawley,CA,92227
8045,1401 B St.,Brawley,CA,92227
8046,150 K St.,Brawley,CA,92227
8047,245 West A St.,Brawley,CA,92227
8048,715 South Ceasar Chavez,Brawley,CA,92227
8049,480 North Imperial Ave.,Brawley,CA,92227
8050,104 West Magnolia St.,Brawley,CA,92227
8051,104 Magnolia Ave.,Brawley,CA,92227
8052,900 Eadington Dr.,Brea,CA,92821
8053,400 North Brea Blvd.,Brea,CA,92821
8054,689 North Wildcat Way,Brea,CA,92821
8055,789 North Wildcat Way,Brea,CA,92821
8056,200 South Flower Ave.,Brea,CA,92821
8057,1111 West Mariposa Dr.,Brea,CA,92821
8058,3145 East Birch St.,Brea,CA,92821
8059,650 North Apricot Ave.,Brea,CA,92821
8060,150 North Associated Rd.,Brea,CA,92821
8061,1 Civic Center Cir.,Brea,CA,92822
8062,200 Griffith Ln.,Brentwood,CA,94513
8063,140 Birch St.,Brentwood,CA,94513
8064,250 First St.,Brentwood,CA,94513
8065,855 Minnesota Ave.,Brentwood,CA,94513
8066,2110 San Jose Ave.,Brentwood,CA,94513
8067,1755 Central Blvd.,Brentwood,CA,94513
8068,190 Crawford Dr.,Brentwood,CA,94513
8069,2010 Shady Willow Ln.,Brentwood,CA,94513
8070,601 Grant St.,Brentwood,CA,94513
8071,401 American Ave.,Brentwood,CA,94513
8072,480 Farmington Dr.,Brentwood,CA,94513
8073,2340 Smith Rd.,Brentwood,CA,94513
8074,364 Murphys Grade Rd.,Angels Camp,CA,95221
8075,364 Murphys Grade Rd.,Altaville,CA,95221
8076,38717 Kneeland Rd.,Bridgeville,CA,95526
8077,14438 West Telegraph Rd.,Santa Paula,CA,93060
8078,12465 Foothill Rd.,Santa Paula,CA,93060
8079,500 San Bruno Ave.,Brisbane,CA,94005
8080,1 Solano St.,Brisbane,CA,94005
8081,25 Bellevue Ave.,Daly City,CA,94014
8082,2340 Pepper St.,Sutter,CA,95982
8083,1248 Pacific Ave.,Rio Oso,CA,95674
8084,3001 Golden Eagle Ln.,El Dorado Hills,CA,95762
8085,4561 Buckeye Rd.,Shingle Springs,CA,95682
8086,2480 Merrychase Dr.,Cameron Park,CA,95682
8087,3610 Park Dr.,El Dorado Hills,CA,95762
8088,7141 Silva Valley Pkwy.,El Dorado Hills,CA,95762
8089,2391 Merrychase Dr.,Cameron Park,CA,95682
8090,1665 Blackstone Pkwy.,El Dorado Hills,CA,95762
8091,7701 Silva Valley Pkwy.,El Dorado Hills,CA,95762
8092,7701 Silva Valley Pkwy.,El Dorado Hills,CA,95762
8093,301 Second St.,Buellton,CA,93427
8094,595 Second St.,Buellton,CA,93427
8095,8201 Country Club Dr.,Buena Park,CA,90621
8096,6931 Orangethorpe Ave.,Buena Park,CA,90620
8097,7351 Holder St.,Buena Park,CA,90620
8098,8600 Somerset St.,Buena Park,CA,90621
8099,7255 Eighth St.,Buena Park,CA,90621
8100,7101 Stanton Ave.,Buena Park,CA,90621
8101,8401 Montana St.,Buena Park,CA,90621
8102,6547 Buena Vista Rd.,Bakersfield,CA,93311
8103,4615 Mountain Vista Dr.,Bakersfield,CA,93311
8104,5601 Harris Rd.,Bakersfield,CA,93313
8105,10800 Rosslyn Ln.,Bakersfield,CA,93311
8106,2800 Agate St.,Bakersfield,CA,93304
8107,4200 Planz Rd.,Bakersfield,CA,93309
8108,9400 Stine Rd.,Bakersfield,CA,93313
8109,4300 Wilson Rd.,Bakersfield,CA,93309
8110,5501 Kleinpell Ave.,Bakersfield,CA,93309
8111,6001 Edgemont Dr.,Bakersfield,CA,93309
8112,7801 Kroll Way,Bakersfield,CA,93309
8113,2400 Westholme Blvd.,Bakersfield,CA,93309
8114,4100 Alum Ave.,Bakersfield,CA,93309
8115,4600 Chaney Ln.,Bakersfield,CA,93311
8116,2601 El Portal Dr.,Bakersfield,CA,93309
8117,3901 Pin Oak Park Blvd.,Bakersfield,CA,93311
8118,9501 Ridge Oak Dr.,Bakersfield,CA,93311
8119,4000 Loudon St.,Bakersfield,CA,93313
8120,8900 Westwold Dr.,Bakersfield,CA,93311
8121,3900 Berkshire Rd.,Bakersfield,CA,93313
8122,8000 Akers Rd.,Bakersfield,CA,93313
8123,9815 Campus Park Dr.,Bakersfield,CA,93311
8124,7345 Mountain Ridge Dr.,Bakersfield,CA,93313
8125,2923 McKee Rd.,Bakersfield,CA,93313
8126,13401 Pemberley Passage Ave.,Bakersfield,CA,93311
8127,10001 Stine Rd,Bakersfield,CA,93313
8128,21660 Road 60,Tulare,CA,93274
8129,902 North Third St.,Burbank,CA,91502
8130,1920 Clark Ave.,Burbank,CA,91506
8131,1220 West Orange Grove Ave.,Burbank,CA,91506
8132,2110 West Chestnut St.,Burbank,CA,91506
8133,720 East Cypress Ave.,Burbank,CA,91501
8134,3200 West Jeffries Ave.,Burbank,CA,91505
8135,1900 North Sixth St.,Burbank,CA,91504
8136,420 South Mariposa St.,Burbank,CA,91506
8137,3700 West Jeffries Ave.,Burbank,CA,91505
8138,349 West Valencia Ave.,Burbank,CA,91506
8139,720 East Providencia Ave.,Burbank,CA,91501
8140,1111 North Kenneth Rd.,Burbank,CA,91504
8141,1919 North Ontario St.,Burbank,CA,91505
8142,850 North Cordova St.,Burbank,CA,91505
8143,3333 Oak St.,Burbank,CA,91505
8144,2322 North Lincoln St.,Burbank,CA,91504
8145,1915 Monterey Ave.,Burbank,CA,91506
8146,223 East Santa Anita Ave.,Burbank,CA,91502
8147,1915 Monterey Ave.,Burbank,CA,91506
8148,3401 Scott Rd.,Burbank,CA,91504
8149,1915 Monterey Ave.,Burbank,CA,91506
8150,1715 Quesada Way,Burlingame,CA,94010
8151,2385 Trousdale Dr.,Burlingame,CA,94010
8152,1801 Devereux Dr.,Burlingame,CA,94010
8153,701 Paloma Ave.,Burlingame,CA,94010
